211.57	1394
211.60	1462
211.72	1426
212.00	1454
212.45	1462
213.39	1430
213.86	1582
213.92	1410
214.46	1466
214.56	1482
215.56	1482
215.77	1482
215.78	1398
215.79	1434
216.28	1442
216.35	1386
216.45	1470
216.52	1446
216.52	1462
216.68	1386
216.87	1386
217.44	1430
217.57	1434
217.73	1602
218.35	196
218.36	1438
218.59	1574
218.71	1466
219.73	1442
220.50	1398
220.92	1442
221.16	1430
221.19	1594
221.21	1558
221.46	1454
221.51	1470
221.97	1426
221.98	1594
222.32	1418
222.35	1462
222.45	1438
222.58	1446
222.67	1546
222.70	1390
222.82	1390
223.21	1438
223.68	1586
223.70	184
223.70	1414
223.74	1418
223.75	1458
224.02	1458
224.61	1418
224.85	1598
224.98	1470
225.06	1466
225.34	1470
225.43	1470
225.77	1478
226.00	244
226.36	1618
226.90	1398
226.96	1446
227.39	1418
227.94	1434
228.28	1466
228.31	1414
228.45	120
228.58	208
228.72	1394
228.98	12
229.23	160
229.25	164
229.29	1390
229.30	1442
229.43	24
229.58	1430
229.80	168
229.88	8
230.05	148
230.33	1430
230.33	1482
230.43	20
230.94	1450
230.95	1478
230.95	1418
230.96	1454
231.21	1434
231.24	1414
231.32	1446
231.45	1546
231.48	1410
231.97	1426
232.01	1414
232.03	1542
232.05	1462
232.11	1466
232.34	1386
232.54	1454
232.74	1406
232.82	1430
232.84	1534
233.19	1470
233.33	1458
233.42	1398
233.71	1386
234.22	1562
234.52	1442
234.54	1422
234.56	1454
234.81	1386
234.85	1586
235.54	1590
236.47	1478
236.58	1618
236.72	1402
236.82	1386
236.96	1426
236.98	1402
237.25	1394
238.04	1462
238.21	1558
238.53	1430
238.94	1422
239.24	1410
239.39	1466
239.52	1414
239.62	1402
239.87	1426
240.05	244
240.18	1538
240.23	1394
240.57	1462
240.61	1426
241.08	1434
241.35	1414
241.58	1478
241.65	1434
241.67	1422
241.70	208
241.89	1406
241.92	1458
242.24	1406
242.41	1418
242.67	1450
242.75	1426
243.19	1578
243.31	1470
243.32	1426
243.32	1394
243.50	52
243.60	1430
244.03	1390
245.41	1410
245.49	1398
245.57	1394
245.60	76
245.63	144
245.63	1458
245.73	1434
245.84	1434
245.87	1550
246.04	1462
246.24	1434
246.25	1442
246.36	1482
246.48	44
246.69	1478
246.73	1386
246.82	1430
247.17	1586
247.35	1454
247.40	140
247.45	1598
247.71	1418
247.79	1454
247.85	84
247.87	1558
247.88	164
247.96	1466
248.07	1422
248.08	152
248.58	1586
248.59	1406
249.07	1442
249.13	4
249.28	28
249.30	32
249.30	1426
249.67	1410
249.74	1426
249.90	0
249.90	8
249.90	1394
250.01	1538
250.09	1410
250.09	1578
250.23	1458
250.46	1474
250.64	1406
251.87	1482
251.88	1450
251.88	1562
251.91	1446
252.03	56
252.03	1414
252.18	1386
252.21	1402
252.32	1474
252.60	1434
252.84	1386
252.89	1406
253.01	1478
253.80	1414
253.83	1398
253.90	1550
253.91	1606
254.03	1434
254.80	1422
255.32	1466
255.54	1442
255.93	1478
256.06	1434
256.15	1398
256.46	1610
257.37	1466
258.45	1598
258.78	1406
259.32	1582
260.39	1386
261.07	1390
261.10	1442
261.12	1434
261.53	1614
261.61	1530
261.70	1566
262.76	1446
262.82	1442
262.86	1426
263.01	1390
263.14	1614
263.20	1446
263.27	1526
263.65	1470
263.85	1438
264.21	1386
264.23	1426
264.25	1394
264.38	1454
264.53	1386
264.82	1618
265.16	1590
265.16	1482
265.36	1422
265.40	1526
265.68	1406
265.75	1482
265.83	1430
266.23	1538
266.36	1446
266.43	1422
266.47	264
266.74	1390
266.77	1406
267.00	1386
267.05	1450
267.44	1430
267.53	1618
267.69	1394
267.85	1478
268.57	180
268.59	1442
268.60	176
268.70	216
268.73	1590
268.74	1562
268.90	36
269.00	1390
269.09	1458
269.90	1426
270.04	1454
270.31	1422
271.02	40
271.05	96
271.10	1466
271.20	1434
271.65	132
271.95	1526
271.97	92
272.15	1402
272.24	1418
272.44	1418
272.61	1402
272.81	1466
272.86	1410
272.87	1466
273.12	72
273.61	1414
273.67	1398
273.71	1474
273.78	1394
273.80	12
274.05	4
274.11	1446
274.15	0
274.15	8
274.25	16
274.35	20
274.82	1598
275.34	1438
275.75	1430
276.29	1466
276.63	1434
276.72	1386
276.90	1466
277.08	1542
277.49	1526
277.82	1414
277.84	1410
278.59	1462
278.67	1474
279.17	264
279.37	1426
279.47	1422
279.73	1402
279.75	176
280.06	1430
280.33	1402
280.59	1574
280.77	1482
280.85	180
280.92	216
281.45	1474
281.64	1470
281.83	1482
281.90	1566
281.98	1478
282.07	1582
282.42	1478
282.50	1578
283.12	1426
283.51	1542
283.77	1418
284.04	1398
284.20	152
284.27	156
284.37	1394
284.43	1418
284.47	1598
284.52	148
284.56	1466
284.60	1478
284.73	1446
284.75	1386
284.80	1386
284.90	1422
284.91	1446
285.11	1478
285.12	1426
285.27	160
285.63	1474
285.72	144
285.79	1390
285.87	1526
285.87	136
286.23	1434
286.66	1458
286.75	1470
286.76	1454
286.86	1450
287.04	1394
287.64	1562
287.71	1550
287.73	1474
288.01	1450
288.05	1562
288.09	1482
288.64	1446
288.66	1450
289.07	1450
289.12	1570
289.46	1406
289.61	1474
289.72	1570
289.87	1450
290.37	128
290.55	1602
290.79	1538
291.05	1410
291.09	1450
291.62	100
292.34	1386
292.82	1414
293.20	124
293.47	1386
293.60	1414
293.60	1574
294.06	1594
294.21	1386
294.25	1414
294.35	1582
294.41	1558
294.58	1450
294.71	1410
294.71	1434
294.75	1438
294.76	1566
295.09	1470
295.12	1422
295.18	1462
295.24	1386
295.64	1426
295.67	1430
295.78	1470
295.96	1398
296.43	1562
296.47	20
296.85	16
297.00	1422
297.60	64
297.65	1422
297.67	24
297.84	1474
297.88	1414
297.90	1422
298.47	220
298.73	1526
298.84	1462
298.86	1386
299.02	1390
299.22	1598
299.35	36
299.36	1410
299.43	1526
299.44	1482
299.59	1482
300.11	1598
300.34	1386
300.44	1550
300.45	1426
300.50	1442
300.84	1446
301.13	1470
301.59	1614
301.63	1458
301.66	1410
301.85	140
302.01	1454
302.35	1602
302.47	1470
302.49	1526
302.52	212
302.77	144
303.05	136
303.38	1482
303.40	148
303.58	1414
303.64	1478
303.97	248
304.19	1534
304.21	1598
304.57	176
305.16	1570
305.41	1590
305.51	1450
305.67	1422
305.87	1398
305.95	1566
307.01	1450
307.12	1422
307.46	1426
307.61	1406
308.04	1474
308.24	1606
308.44	1430
308.61	1426
308.65	1542
309.26	1390
309.29	1570
309.46	1394
309.53	1430
309.74	1386
309.90	1442
310.01	1422
310.27	1574
310.34	1478
310.91	1406
311.03	1442
311.04	1610
311.06	1610
311.13	1426
311.29	1446
311.31	1542
311.35	1446
311.36	1470
311.86	1406
311.87	1466
311.90	1418
312.03	1406
312.40	1438
312.54	1422
312.64	1530
312.83	1462
312.92	1410
312.97	1574
312.97	220
313.10	1454
313.59	1386
313.63	1422
314.05	1434
314.50	1522
314.60	1418
314.77	1470
315.03	1402
315.33	1430
315.36	1410
315.50	1434
315.51	1454
315.85	56
315.91	1450
316.08	1558
316.08	1554
316.12	260
316.41	1466
316.76	1418
316.82	212
316.86	1614
317.30	1458
317.32	28
317.41	1422
317.60	1402
317.75	224
317.83	1482
317.87	248
318.05	1398
318.08	1578
318.15	32
318.42	72
318.72	1586
319.28	1386
319.33	1414
319.42	80
320.16	1426
320.21	1462
320.43	1394
320.45	140
320.70	68
320.77	1426
321.00	144
321.08	1406
321.10	1422
321.12	1442
321.25	60
321.48	1482
321.57	1534
321.60	164
321.63	1570
321.67	160
321.87	1426
322.00	1398
322.13	1418
322.34	1418
322.68	1434
322.69	1418
322.79	1558
323.25	1462
323.79	1430
323.81	1410
324.16	1442
325.99	1554
326.05	1466
326.15	1422
326.44	1542
326.91	1454
327.22	1394
327.22	1414
327.31	1470
327.87	1602
328.07	1542
328.07	1538
328.14	1582
328.83	1454
329.37	1554
329.39	1434
329.75	260
329.81	1414
330.08	1598
330.48	1466
330.52	1454
330.60	1582
331.03	1442
331.16	1474
331.35	224
331.38	1550
331.54	1414
331.87	1434
331.93	1406
331.95	1386
332.00	1458
332.06	1410
332.16	1386
332.24	1546
332.35	1466
332.52	1478
332.54	1422
332.78	1418
333.03	1482
333.16	1478
333.25	1402
333.62	192
333.82	204
333.86	1410
333.88	1462
333.92	1414
334.47	104
334.75	232
334.75	1478
335.09	1398
335.29	1402
335.31	1426
335.48	1438
335.74	1434
335.90	20
336.18	1390
336.33	1610
336.47	1474
336.77	116
337.12	1458
337.62	1602
337.78	1398
338.42	1606
338.56	1454
338.82	1458
338.87	148
338.95	1390
339.41	1438
339.41	1442
339.47	1478
339.72	1438
339.92	1458
340.05	144
340.12	140
340.26	1598
340.30	1418
340.54	1454
340.62	1594
340.75	156
341.02	1570
341.23	1410
341.63	1478
341.78	1462
341.89	1578
341.90	1430
342.18	1390
342.48	1410
342.59	1534
342.64	1422
343.07	1474
343.15	1386
343.51	1590
343.52	1582
343.65	108
343.83	1402
343.90	1430
344.42	1482
344.45	1414
344.67	1578
344.75	1550
344.95	1610
345.17	1458
345.38	1522
345.60	88
345.68	1406
346.47	1442
346.72	1542
346.76	1430
346.93	1538
347.08	1442
347.13	1438
347.80	204
347.91	1582
348.42	192
348.46	1402
348.47	1450
348.57	1594
348.57	232
348.64	1462
349.13	1386
349.40	1406
349.46	1454
349.54	1386
349.65	16
349.67	1434
349.93	1398
350.13	1570
350.16	1542
350.20	12
350.29	1410
350.32	1402
350.43	1414
351.15	28
351.24	1402
351.43	1406
351.55	1562
351.69	1542
351.94	1458
352.12	1562
352.37	1454
352.60	1422
352.86	1390
353.62	1406
353.64	1602
353.76	1578
353.86	1470
353.90	1462
354.08	1474
354.14	1422
354.22	1470
354.26	1578
354.60	1542
354.87	1398
355.01	1542
355.32	1470
355.36	1454
355.39	1470
355.79	1470
356.30	1482
356.48	1390
356.63	1578
356.64	1450
357.12	1522
357.23	1470
357.52	228
357.67	212
357.80	164
358.22	168
358.39	1478
358.39	1438
358.47	1458
358.50	192
358.51	1446
358.54	1394
358.79	1398
358.82	120
358.84	1422
358.90	152
358.92	1454
359.21	1466
359.36	1542
359.48	1390
360.04	1386
360.25	1414
360.38	1450
360.43	1438
361.20	1578
361.24	1570
361.43	1422
361.91	1482
362.36	1610
362.50	1406
362.72	1478
363.37	1434
363.43	1434
363.46	1586
363.81	1478
363.94	1414
363.99	1450
363.99	1418
364.05	1434
365.15	1386
365.17	1466
365.27	1462
365.29	1546
365.79	1462
365.93	1546
365.94	1438
366.05	1478
366.14	1578
366.44	1566
366.54	1474
367.63	1522
367.79	1446
367.94	1474
367.99	1446
368.10	1554
368.12	1454
368.14	1478
368.27	84
368.33	1466
368.43	1390
368.54	1410
368.85	228
369.27	1534
370.14	1402
370.25	8
370.26	1410
370.33	1466
370.40	196
370.42	24
370.59	1558
370.62	128
370.67	1478
370.89	1450
370.90	1462
370.92	112
371.03	1534
371.18	1390
371.20	4
371.26	1602
371.32	12
371.70	20
371.74	1438
372.12	1610
372.51	1390
372.62	1430
372.67	1418
373.38	1386
373.62	1598
373.79	1462
373.97	1462
374.13	1410
374.38	1390
374.49	1606
374.60	184
374.80	1478
374.84	1462
374.87	1414
374.92	172
375.00	1554
375.16	1526
375.18	1434
375.28	1438
375.52	160
375.83	1598
375.90	1482
376.39	1386
376.76	1422
376.98	1398
377.03	1406
377.05	1410
377.06	1390
377.28	1522
377.37	1462
377.43	1534
377.97	156
378.18	1414
378.22	1534
378.24	1386
378.26	1394
378.28	1542
378.34	1418
378.85	1430
379.93	1398
380.46	1410
380.56	1446
381.01	1466
381.01	1398
381.08	1470
381.10	1442
381.22	1406
381.81	1438
381.83	1414
382.65	1558
383.21	1534
383.27	1386
383.36	1618
383.48	1534
383.72	1558
383.74	1594
383.93	1426
383.93	1466
384.54	1394
384.60	196
385.08	1614
385.09	1386
385.14	1394
385.38	1438
385.51	1402
386.22	48
386.30	184
386.33	1594
386.42	1430
386.59	1422
387.17	1446
387.41	1594
387.81	1454
387.85	172
388.04	1390
388.05	208
388.18	1574
389.07	1410
389.12	1438
389.16	1414
389.35	1618
389.35	1578
390.02	244
390.18	1386
390.31	1562
390.32	44
390.49	1430
390.55	1414
390.63	1414
390.64	1454
390.93	1482
390.97	1542
390.97	1406
391.19	1554
391.40	1386
391.65	1394
391.97	1406
392.02	164
392.25	1434
392.35	28
392.62	1398
392.75	32
392.91	1574
392.97	1422
393.04	1402
393.14	1450
393.40	144
393.56	1422
393.65	268
393.77	1470
394.03	1554
394.07	140
394.27	64
394.64	1434
395.11	1402
395.15	1438
395.20	1402
395.23	1390
395.31	1610
395.42	1402
395.49	1614
395.67	1566
395.69	1482
395.92	1434
396.23	1410
396.25	1406
396.58	1554
396.61	1454
396.84	1546
397.44	1454
398.26	1414
398.33	1542
398.84	1386
399.09	1394
399.34	1414
399.45	1398
399.51	1562
